bootstrap_id,unweighted_mae_difference,weighted_mae_difference
3333,-1.1732,-1.4747
3334,-1.8058,-1.5536
3335,-1.8005,-1.9467
3336,-1.2241,-1.2585
3337,-1.7719,-1.963
3338,-0.79,-0.9852
3339,-1.6963,-1.4185
3340,-1.4477,-0.961
3341,-2.0167,-2.4418
3342,-0.9875,-1.1537
3343,-0.4963,-0.3721
3344,-2.3582,-2.0503
3345,-1.1355,-0.9267
3346,-0.9932,-1.3062
3347,-1.5961,-2.1546
3348,-1.3506,-1.4222
3349,-1.5122,-1.3052
3350,-2.3773,-2.4961
3351,-1.5614,-1.1423
3352,-1.1034,-1.0631
3353,-1.55,-1.4496
3354,-1.8841,-1.64
3355,-0.6797,-0.7488
3356,-2.2002,-2.2191
3357,-1.7448,-1.6863
3358,-2.2773,-2.3291
3359,-1.009,-0.78
3360,-1.7127,-1.7132
3361,-1.4287,-1.4208
3362,-2.2027,-1.9388
3363,-1.4961,-1.3328
3364,-1.8956,-1.9017
3365,-0.5445,-0.6064
3366,-1.2245,-1.1563
3367,-1.8323,-1.7029
3368,-1.5245,-1.6928
3369,-2.3097,-2.6664
3370,-1.5798,-1.5922
3371,-2.2069,-2.4676
3372,-1.8042,-1.6367
3373,-1.3685,-0.7774
3374,-1.8789,-1.7383
3375,-1.0651,-0.9189
3376,-1.0832,-1.6721
3377,-1.7899,-1.6524
3378,-0.8665,-0.9894
3379,-1.0021,-1.0501
3380,-1.7091,-1.8782
3381,-1.6189,-2.1089
3382,-0.9837,-0.846
3383,-1.2197,-1.2058
3384,-2.3182,-2.2527
3385,-1.9647,-2.2396
3386,-2.0351,-2.1245
3387,-1.9409,-2.2423
3388,-1.4364,-1.1623
3389,-1.2948,-1.2
3390,-2.0815,-2.7012
3391,-0.9846,-0.8049
3392,-2.7884,-2.6285
3393,-2.1805,-2.4497
3394,-1.9232,-2.0351
3395,-1.2289,-1.4079
3396,-2.2897,-1.9937
3397,-1.6285,-1.7953
3398,-2.1527,-2.1075
3399,-1.416,-1.801
3400,-1.8053,-2.0141
3401,-0.7052,-0.8642
3402,-1.3135,-1.2705
3403,-1.5485,-1.4459
3404,-1.6783,-1.6737
3405,-1.2138,-1.0197
3406,-1.4456,-1.2694
3407,-1.2666,-1.3921
3408,-1.9227,-1.9896
3409,-0.9793,-0.989
3410,-1.3418,-1.3481
3411,-1.3843,-1.3776
3412,-2.2417,-2.5426
3413,-1.7883,-1.904
3414,-2.5222,-2.268
3415,-1.5873,-1.3488
3416,-2.4683,-2.4022
3417,-1.5887,-1.7784
3418,-2.1412,-1.9916
3419,-1.8787,-1.7501
3420,-1.4066,-1.5557
3421,-2.2075,-2.1796
3422,-1.2493,-1.3115
3423,-1.7766,-1.7524
3424,-2.115,-2.1581
3425,-1.239,-1.0405
3426,-1.4072,-1.6665
3427,-1.9881,-2.1685
3428,-1.7293,-1.8941
3429,-1.6312,-1.5089
3430,-1.4051,-1.2799
3431,-0.9418,-0.8784
3432,-2.1279,-2.4579
3433,-1.3906,-1.1577
3434,-1.7486,-1.7759
3435,-2.9406,-3.0666
3436,-1.6031,-2.0079
3437,-0.8482,-0.7967
3438,-1.5904,-1.8312
3439,-1.1895,-1.0632
3440,-1.9903,-1.8526
3441,-1.2395,-0.5189
3442,-1.0545,-1.4038
3443,-0.9552,-1.3248
3444,-1.3953,-1.6783
3445,-1.3752,-1.524
3446,-1.9677,-1.4957
3447,-1.6734,-1.4134
3448,-1.2068,-1.0834
3449,-2.1157,-2.0503
3450,-0.7259,-0.8354
3451,-1.4192,-0.9656
3452,-2.1447,-2.4397
3453,-1.7495,-1.4576
3454,-1.5048,-1.442
3455,-1.0294,-0.6193
3456,-2.0318,-2.1545
3457,-2.1739,-2.2523
3458,-1.7443,-1.9216
3459,-2.204,-1.7241
3460,-2.0843,-1.9194
3461,-2.0203,-2.3474
3462,-1.0002,-0.6959
3463,-2.3263,-2.2807
3464,-1.3268,-1.6237
3465,-2.2226,-1.8066
3466,-2.0605,-1.8039
3467,-0.8232,-1.0907
3468,-2.023,-2.4575
3469,-1.2505,-1.1735
3470,-1.0736,-1.0452
3471,-1.7531,-2.3216
3472,-1.9178,-1.6911
3473,-1.1061,-1.1982
3474,-2.1246,-2.2928
3475,-1.8452,-1.3764
3476,-0.7899,-0.9556
3477,-0.4702,-1.0858
3478,-0.8263,-0.9303
3479,-2.639,-2.8338
3480,-1.963,-2.0424
3481,-1.916,-2.1803
3482,-1.9239,-1.8613
3483,-0.9747,-0.8013
3484,-0.9997,-0.8441
3485,-1.3817,-1.1239
3486,-2.1184,-2.2355
3487,-1.6063,-1.6249
3488,-1.2276,-1.0252
3489,-1.677,-1.7266
3490,-2.3339,-2.5405
3491,-1.8095,-1.6619
3492,-1.2503,-1.0725
3493,-1.3723,-1.0052
3494,-1.4387,-1.3463
3495,-1.9523,-1.648
3496,-1.7628,-1.3066
3497,-1.5268,-1.8049
3498,-2.5545,-2.3026
3499,-2.278,-2.1057
3500,-1.1677,-1.118
3501,-0.9394,-0.8068
3502,-2.6381,-2.3812
3503,-1.783,-2.1547
3504,-1.939,-2.1013
3505,-1.3415,-1.4355
3506,-1.2614,-1.3967
3507,-1.8336,-1.9676
3508,-1.9521,-1.6839
3509,-2.3179,-2.6154
3510,-1.261,-1.2651
3511,-1.5098,-1.406
3512,-2.1509,-2.0018
3513,-1.1063,-1.0249
3514,-1.437,-1.3436
3515,-1.6054,-1.7732
3516,-0.9511,-0.8868
3517,-1.7814,-1.9285
3518,-1.2941,-1.4699
3519,-1.5137,-1.6021
3520,-2.2557,-2.0611
3521,-1.4145,-1.0721
3522,-1.3748,-1.2602
3523,-1.2169,-1.3872
3524,-2.0228,-1.6639
3525,-1.6709,-1.5903
3526,-1.0824,-1.0484
3527,-1.5828,-1.1891
3528,-2.3016,-1.9096
3529,-1.94,-1.6968
3530,-1.6901,-1.58
3531,-0.0733,-0.4613
3532,-1.2225,-1.0783
3533,-1.1785,-0.9663
3534,-1.2971,-1.6754
3535,-2.5308,-2.5311
3536,-2.1543,-2.2173
3537,-1.1177,-0.8293
3538,-1.7711,-1.5431
3539,-0.9711,-1.4175
3540,-1.5846,-1.6298
3541,-1.7896,-1.7713
3542,-0.8786,-0.8886
3543,-1.1942,-0.9302
3544,-1.3075,-1.0291
3545,-0.9146,-0.7707
3546,-2.7867,-3.0937
3547,-1.4423,-1.4906
3548,-1.9614,-2.1162
3549,-1.2062,-1.2597
3550,-1.2307,-1.1812
3551,-0.9066,-0.7938
3552,-1.8986,-1.7594
3553,-0.4768,-0.3703
3554,-2.0022,-2.2283
3555,-1.0997,-1.1947
3556,-2.2918,-2.526
3557,-1.3628,-1.3271
3558,-2.5866,-2.7229
3559,-1.1522,-1.3723
3560,-1.3468,-1.6424
3561,-1.7866,-1.5692
3562,-1.7676,-1.4607
3563,-1.529,-1.7142
3564,-1.6933,-1.5701
3565,-2.0244,-2.3813
3566,-2.0871,-2.1396
3567,-2.3981,-2.4585
3568,-1.9301,-1.4756
3569,-1.659,-1.8196
3570,-2.3464,-2.628
3571,-1.4129,-1.6187
3572,-1.1927,-1.7072
3573,-1.9575,-1.9052
3574,-2.6887,-2.7324
3575,-1.9353,-1.5866
3576,-1.709,-1.6755
3577,-2.3361,-1.9462
3578,-2.1,-2.02
3579,-1.4735,-1.4157
3580,-1.8018,-2.1689
3581,-1.8623,-1.6791
3582,-1.8239,-1.2244
3583,-1.1428,-0.9853
3584,-2.2258,-2.1802
3585,-2.2285,-2.1263
3586,-1.7038,-1.7226
3587,-2.5636,-2.2135
3588,-2.258,-2.0972
3589,-1.5477,-1.9145
3590,-1.4041,-1.273
3591,-1.7002,-1.49
3592,-1.3149,-1.5729
3593,-1.6546,-1.7493
3594,-1.806,-1.6962
3595,-1.0036,-1.1806
3596,-1.2271,-0.8716
3597,-1.3136,-1.0508
3598,-2.2223,-2.1659
3599,-1.476,-1.1869
3600,-1.7737,-1.8098
3601,-0.9361,-0.4976
3602,-1.715,-2.1722
3603,-1.5345,-1.6475
3604,-1.4527,-1.4673
3605,-2.491,-2.8047
3606,-2.2878,-2.3785
3607,-1.8827,-1.6169
3608,-1.5161,-1.1439
3609,-1.3969,-1.58
3610,-2.1151,-2.1229
3611,-2.3738,-2.913
3612,-1.4544,-1.8223
3613,-1.4055,-1.5584
3614,-2.2792,-1.5274
3615,-1.5765,-1.4278
3616,-1.9317,-1.7322
3617,-1.6922,-1.6262
3618,-0.9971,-0.7921
3619,-1.962,-2.0335
3620,-1.4764,-1.6109
3621,-2.1177,-1.6829
3622,-1.376,-1.5567
3623,-0.0427,0.0583
3624,-2.1585,-2.1311
3625,-1.8865,-1.749
3626,-1.6515,-1.5453
3627,-1.3802,-1.7496
3628,-1.4917,-1.5863
3629,-0.7426,-0.6621
3630,-1.4374,-1.5216
3631,-0.9739,-0.8156
3632,-0.878,-0.6376
3633,-1.8751,-1.7366
3634,-1.5471,-1.2707
3635,-1.7965,-1.7461
3636,-2.6369,-2.7755
3637,-1.2448,-1.3531
3638,-1.8678,-1.5781
3639,-1.4224,-1.7631
3640,-1.4981,-1.5888
3641,-1.9272,-2.0529
3642,-1.4449,-1.2376
3643,-0.8048,-0.8638
3644,-1.4919,-1.1904
3645,-1.7058,-1.7058
3646,-1.7987,-1.8124
3647,-0.6307,-0.699
3648,-2.3342,-2.0373
3649,-1.6551,-1.5415
3650,-0.3647,-0.4637
3651,-0.999,-1.1386
3652,-1.6398,-1.6482
3653,-1.9171,-1.9708
3654,-1.7963,-1.5376
3655,-2.0056,-2.231
3656,-1.8382,-1.7891
3657,-2.0791,-1.992
3658,-2.1075,-1.8864
3659,-1.3362,-1.2358
3660,-1.6828,-2.1505
3661,-1.1708,-0.8754
3662,-0.8025,-0.8607
3663,-1.0609,-1.1443
3664,-2.2265,-2.3859
3665,-0.6987,-0.7554
3666,-2.0525,-2.0078
3667,-1.5651,-1.7287
3668,-1.0942,-0.8247
3669,-1.3587,-1.324
3670,-1.4718,-1.08
3671,-1.3992,-0.8191
3672,-2.1928,-2.0
3673,-1.7157,-1.2711
3674,-0.924,-0.5956
3675,-1.6524,-1.5953
3676,-0.9123,-0.8329
3677,-1.2382,-1.1809
3678,-2.7547,-2.2801
3679,-1.6631,-1.3972
3680,-1.4158,-1.2643
3681,-1.7144,-1.6409
3682,-1.8829,-1.3998
3683,-1.5966,-1.3247
3684,-1.468,-1.3944
3685,-0.799,-0.4639
3686,-2.0234,-2.5616
3687,-1.5998,-1.3874
3688,-2.6545,-2.2317
3689,-2.8258,-3.1317
3690,-0.9099,-0.7662
3691,-0.7296,-0.6744
3692,-0.9646,-0.7396
3693,-1.9001,-1.6803
3694,-1.5299,-1.526
3695,-0.2554,-0.2495
3696,-1.4561,-1.384
3697,-2.2023,-1.972
3698,-1.107,-0.7178
3699,-1.7269,-1.494
3700,-1.0033,-1.2567
3701,-1.5094,-1.4956
3702,-1.66,-1.8502
3703,-1.4973,-1.1631
3704,-2.4468,-2.0742
3705,-1.2567,-0.9515
3706,-1.9385,-2.3833
3707,-1.4815,-1.4761
3708,-1.9789,-2.0638
3709,-1.0927,-1.1807
3710,-1.8344,-1.9433
3711,-2.623,-2.2437
3712,-0.8246,-0.8761
3713,-1.2031,-1.3911
3714,-2.5332,-2.742
3715,-1.5533,-1.9406
3716,-2.4052,-2.5267
3717,-1.7046,-1.9242
3718,-1.7725,-1.7837
3719,-1.5022,-0.9312
3720,-1.6259,-1.7655
3721,-1.2791,-1.3634
3722,-1.8659,-1.6533
3723,-1.7358,-2.0427
3724,-0.7172,-0.8392
3725,-1.6407,-1.0372
3726,-1.7049,-1.9765
3727,-1.5452,-1.5338
3728,-1.423,-1.4864
3729,-1.352,-0.8287
3730,-1.8743,-1.5148
3731,-1.7182,-1.9064
3732,-1.1024,-1.2395
3733,-1.8462,-1.801
3734,-1.163,-1.1582
3735,-0.9065,-1.5224
3736,-1.3643,-1.5202
3737,-1.3261,-1.3355
3738,-2.2336,-2.0924
3739,-1.9232,-1.5569
3740,-1.053,-0.8826
3741,-1.8933,-1.387
3742,-0.3227,-0.3336
3743,-1.311,-0.8097
3744,-1.5561,-1.3128
3745,-1.3234,-0.6854
3746,-1.8825,-1.6755
3747,-1.6275,-1.6785
3748,-1.3761,-1.8302
3749,-1.3118,-1.0588
3750,-0.7763,-0.7461
3751,-2.5704,-2.6029
3752,-1.3217,-1.5095
3753,-1.7644,-1.709
3754,-2.404,-2.3452
3755,-2.0952,-2.1103
3756,-2.0393,-1.5127
3757,-1.655,-1.3244
3758,-1.7518,-1.8212
3759,-1.9129,-1.6342
3760,-1.6395,-1.1654
3761,-1.6292,-1.3475
3762,-0.9493,-1.0732
3763,-1.465,-1.5466
3764,-1.9313,-2.0761
3765,-2.071,-1.7905
3766,-1.3932,-1.3567
3767,-1.6448,-2.1235
3768,-2.2783,-2.2302
3769,-1.4445,-1.4628
3770,-1.7787,-1.8099
3771,-1.2971,-1.6444
3772,-1.8209,-1.5425
3773,-1.972,-1.9519
3774,-1.8978,-2.1596
3775,-1.2824,-1.088
3776,-1.8555,-1.9174
3777,-0.9492,-0.6064
3778,-1.524,-1.5707
3779,-1.2647,-1.3689
3780,-1.9601,-2.0955
3781,-1.5683,-1.3517
3782,-1.4143,-1.2191
3783,-1.5045,-1.5945
3784,-2.1063,-2.0282
3785,-1.9273,-1.5851
3786,-1.7468,-1.7605
3787,-1.4764,-1.2774
3788,-2.0362,-1.5378
3789,-0.731,-1.1201
3790,-1.5137,-1.3377
3791,-1.8928,-1.8345
3792,-0.7862,-0.9177
3793,-1.9035,-1.9914
3794,-1.5415,-1.9724
3795,-2.1217,-2.2999
3796,-1.931,-1.6857
3797,-1.8252,-1.5618
3798,-1.8168,-1.4027
3799,-1.7916,-1.4839
3800,-1.9893,-1.3415
3801,-1.6165,-1.1551
3802,-0.7322,-0.4257
3803,-1.8565,-2.0031
3804,-1.3885,-1.2048
3805,-1.4224,-1.4157
3806,-1.6192,-1.6026
3807,-2.4339,-2.4878
3808,-1.8804,-1.6304
3809,-1.1424,-1.5702
3810,-0.9008,-0.8769
3811,-1.4977,-1.4159
3812,-1.5874,-1.9733
3813,-1.5179,-1.8073
3814,-1.7163,-2.1419
3815,-1.1905,-1.241
3816,-2.0755,-1.9964
3817,-2.4276,-1.7924
3818,-1.9753,-2.2613
3819,-1.5296,-1.3837
3820,-1.3547,-1.3957
3821,-1.3096,-1.4155
3822,-1.1727,-1.1256
3823,-1.5946,-1.6863
3824,-2.1651,-2.1209
3825,-2.1042,-1.7554
3826,-1.6318,-1.4771
3827,-1.4168,-1.2521
3828,-1.3247,-1.2836
3829,-1.2156,-1.4007
3830,-1.3728,-1.1904
3831,-1.663,-1.5494
3832,-1.3252,-1.5664
3833,-1.3118,-1.5319
3834,-0.8489,-0.7874
3835,-0.8225,-0.2343
3836,-1.6535,-1.4677
3837,-1.1398,-1.0835
3838,-1.1218,-1.4337
3839,-2.0856,-2.1046
3840,-1.2979,-1.2014
3841,-1.5393,-1.6236
3842,-1.3736,-1.1345
3843,-1.4829,-1.3729
3844,-2.3807,-2.4288
3845,-1.4379,-1.105
3846,-1.207,-1.4499
3847,-3.2144,-3.0427
3848,-1.6343,-2.2219
3849,-0.731,-0.8673
3850,-1.1474,-1.1488
3851,-1.9239,-1.8039
3852,-1.7714,-1.3794
3853,-2.0971,-2.2621
3854,-2.1135,-2.2806
3855,-2.3242,-1.8269
3856,-2.6686,-2.6442
3857,-1.9125,-2.2537
3858,-1.5294,-1.7745
3859,-2.055,-1.8767
3860,-1.5664,-1.6422
3861,-1.6599,-1.6606
3862,-1.8448,-1.817
3863,-2.3663,-1.7541
3864,-0.7039,-0.9157
3865,-2.5376,-2.0893
3866,-1.3508,-1.239
3867,-3.0428,-2.6563
3868,-1.0072,-1.0697
3869,-1.1826,-1.2458
3870,-1.7994,-1.5745
3871,-1.4361,-1.4742
3872,-1.3149,-1.4353
3873,-2.0827,-1.6364
3874,-1.6801,-1.3204
3875,-1.1253,-0.5391
3876,-0.4019,-0.5616
3877,-1.1999,-0.9324
3878,-1.3967,-1.4852
3879,-1.8017,-1.4015
3880,-1.3843,-1.0209
3881,-2.0382,-2.1482
3882,-1.8742,-2.0513
3883,-1.8623,-1.7241
3884,-1.33,-1.4205
3885,-2.1721,-2.094
3886,-1.7171,-1.3849
3887,-1.1905,-1.6415
3888,-2.0727,-2.0
3889,-1.5634,-1.5693
3890,-1.0926,-0.6952
3891,-1.6433,-1.5608
3892,-1.2645,-0.9312
3893,-1.2006,-1.037
3894,-1.494,-1.3134
3895,-2.5939,-2.6321
3896,-1.8538,-1.9121
3897,-1.4315,-1.7937
3898,-1.6346,-1.8272
3899,-2.2661,-2.172
3900,-1.053,-0.968
3901,-1.4841,-1.4534
3902,-1.3105,-1.632
3903,-1.9457,-1.4645
3904,-1.7223,-1.8518
3905,-0.7613,-0.8666
3906,-2.0419,-2.1973
3907,-1.3836,-1.283
3908,-1.6874,-1.2907
3909,-1.725,-2.2253
3910,-2.462,-2.8255
3911,-2.4828,-2.9434
3912,-2.2664,-2.6415
3913,-1.3936,-1.7223
3914,-2.4228,-2.6309
3915,-0.8015,-1.141
3916,-1.7799,-2.0622
3917,-2.7511,-2.9224
3918,-1.1691,-1.2159
3919,-1.3646,-0.6877
3920,-2.2799,-2.4084
3921,-1.4391,-1.9565
3922,-1.1924,-1.5049
3923,-1.6907,-1.4442
3924,-1.5585,-1.5877
3925,-1.1217,-0.8687
3926,-1.4236,-1.3526
3927,-1.7503,-1.4816
3928,-0.4812,-0.3106
3929,-1.8332,-1.986
3930,-1.8938,-2.0027
3931,-1.2724,-1.5147
3932,-1.1864,-0.8898
3933,-0.8654,-0.9002
3934,-1.6023,-1.5285
3935,-1.2196,-1.1194
3936,-2.0211,-2.3699
3937,-1.8507,-2.0273
3938,-1.321,-1.3984
3939,-1.879,-1.7812
3940,-1.4137,-1.4881
3941,-1.6424,-1.8244
3942,-1.1444,-1.1349
3943,-1.027,-0.6162
3944,-2.0444,-2.5505
3945,-2.249,-2.0021
3946,-2.2826,-2.5861
3947,-2.4327,-2.0555
3948,-1.2391,-1.4328
3949,-1.0041,-0.6529
3950,-1.6303,-1.5937
3951,-1.7731,-1.5186
3952,-2.0276,-2.1129
3953,-2.8537,-2.6844
3954,-2.0585,-2.1747
3955,-1.7777,-1.5024
3956,-2.1159,-2.3319
3957,-1.1048,-0.9481
3958,-2.3967,-2.2849
3959,-1.6592,-1.6467
3960,-1.8806,-1.4848
3961,-1.7076,-1.3866
3962,-1.7959,-1.7069
3963,-1.3749,-1.3049
3964,-2.4554,-2.1233
3965,-2.3248,-1.9673
3966,-0.8183,-0.7826
3967,-1.6312,-1.5518
3968,-1.1259,-1.1438
3969,-0.603,-0.6332
3970,-1.5616,-1.611
3971,-1.7359,-1.6505
3972,-1.9894,-2.2262
3973,-1.5702,-1.7059
3974,-1.0279,-0.6776
3975,-2.0047,-2.2793
3976,-1.1181,-1.0951
3977,-1.3258,-1.3275
3978,-1.5947,-1.7544
3979,-1.4015,-1.5231
3980,-2.0912,-1.9564
3981,-1.6405,-1.1707
3982,-1.1283,-1.1727
3983,-1.7673,-1.9941
3984,-1.5566,-1.227
3985,-1.2034,-1.482
3986,-1.7479,-1.8798
3987,-2.7289,-2.495
3988,-1.2867,-1.3156
3989,-1.2452,-1.7563
3990,-1.8059,-1.7311
3991,-2.4698,-2.3498
3992,-1.3859,-1.2573
3993,-1.3984,-1.6072
3994,-1.0806,-1.1296
3995,-1.5878,-1.5473
3996,-1.4922,-1.4311
3997,-1.6915,-1.569
3998,-1.4016,-1.3763
3999,-1.6504,-1.2473
4000,-1.7463,-1.4516
4001,-1.0603,-0.7041
4002,-0.8356,-0.3492
4003,-1.5914,-1.4116
4004,-0.5756,-0.346
4005,-1.5832,-1.6001
4006,-1.5808,-1.6367
4007,-1.33,-1.3384
4008,-0.9091,-0.8864
4009,-1.8788,-2.1435
4010,-1.8875,-1.8871
4011,-0.6849,-0.9269
4012,-0.8963,-1.2162
4013,-2.0749,-1.8549
4014,-1.2699,-1.1822
4015,-1.9535,-1.9776
4016,-1.9295,-1.4491
4017,-2.1446,-2.0365
4018,-1.7072,-1.606
4019,-1.4637,-1.1767
4020,-1.7513,-1.5677
4021,-2.0361,-2.1622
4022,-1.2149,-0.9656
4023,-2.0482,-2.0364
4024,-0.8763,-0.9383
4025,-1.7264,-1.9869
4026,-2.1338,-2.4066
4027,-1.1552,-0.7835
4028,-1.2484,-1.6975
4029,-1.8423,-1.7162
4030,-1.799,-1.7057
4031,-1.553,-1.196
4032,-2.3453,-2.0208
4033,-1.8344,-1.661
4034,-1.7864,-1.475
4035,-1.8154,-1.2664
4036,-2.0462,-1.8058
4037,-2.0678,-1.4578
4038,-1.3316,-1.6087
4039,-1.2679,-1.7591
4040,-1.1133,-0.9914
4041,-1.7747,-1.7878
4042,-2.069,-2.2203
4043,-2.4148,-2.1191
4044,-2.131,-1.9246
4045,-1.7621,-1.5879
4046,-1.6192,-1.811
4047,-1.3285,-1.1462
4048,-1.7079,-1.1711
4049,-1.6178,-1.6043
4050,-1.33,-1.4599
4051,-0.7549,-0.9664
4052,-2.0042,-2.1172
4053,-1.9711,-1.8448
4054,-1.5227,-1.7125
4055,-2.3135,-2.3193
4056,-2.0208,-1.2752
4057,-1.7525,-1.5579
4058,-2.1007,-1.9729
4059,-1.4338,-1.6597
4060,-1.9603,-1.9941
4061,-0.5602,-0.5084
4062,-0.9848,-0.731
4063,-1.8602,-1.3955
4064,-0.8714,-0.6714
4065,-2.5646,-2.3661
4066,-1.31,-1.1438
4067,-0.9524,-1.0772
4068,-0.7255,-0.8893
4069,-1.3381,-1.5589
4070,-1.8192,-2.1715
4071,-1.7909,-1.7258
4072,-1.7777,-1.8631
4073,-2.3137,-2.1681
4074,-2.2248,-2.4362
4075,-1.4511,-1.4409
4076,-0.4542,-0.7416
4077,-2.266,-2.1483
4078,-1.4011,-1.0267
4079,-2.0626,-2.0403
4080,-1.7837,-2.1843
4081,-2.304,-2.4395
4082,-1.7464,-1.7166
4083,-1.9236,-1.6876
4084,-1.2909,-1.5124
4085,-1.7211,-1.6676
4086,-1.9131,-1.7656
4087,-1.5393,-1.4931
4088,-1.3932,-0.7673
4089,-1.4057,-1.8007
4090,-1.4893,-1.2493
4091,-1.9415,-1.9615
4092,-1.2997,-1.3474
4093,-1.2632,-1.081
4094,-1.6825,-1.5033
4095,-1.2103,-1.1473
4096,-1.4297,-1.1925
4097,-1.4606,-1.442
4098,-1.9368,-1.7943
4099,-1.6794,-1.4153
4100,-1.6246,-1.3355
4101,-1.3029,-1.6696
4102,-0.8052,-0.8177
4103,-1.5706,-1.3748
4104,-2.6152,-2.2734
4105,-2.1718,-2.269
4106,-1.0691,-0.8874
4107,-1.4502,-1.6137
4108,-2.1914,-1.9489
4109,-2.0835,-2.0323
4110,-1.9478,-2.0295
4111,-2.065,-1.7089
4112,-1.9084,-2.3116
4113,-1.2672,-1.4298
4114,-1.4275,-1.0309
4115,-2.4688,-1.9374
4116,-1.2844,-1.451
4117,-1.0523,-1.0731
4118,-0.523,-0.6167
4119,-1.5102,-1.4542
4120,-1.3194,-1.5855
4121,-1.8486,-1.2411
4122,-0.8015,-0.8753
4123,-1.5581,-1.3494
4124,-0.6046,-0.7666
4125,-2.455,-2.397
4126,-0.8473,-0.7578
4127,-2.3779,-2.4396
4128,-2.437,-2.1805
4129,-1.1575,-1.072
4130,-1.0315,-0.5217
4131,-1.3762,-1.1326
4132,-1.1897,-1.192
4133,-1.9876,-1.9397
4134,-1.1529,-1.263
4135,-2.1255,-1.6179
4136,-2.2798,-2.0888
4137,-1.4528,-1.5565
4138,-1.3002,-2.0359
4139,-2.062,-1.8108
4140,-1.6767,-1.3032
4141,-1.4412,-1.1049
4142,-1.5766,-1.7309
4143,-1.1873,-1.3727
4144,-1.7319,-2.1574
4145,-1.6146,-1.4493
4146,-2.2569,-2.3694
4147,-1.8082,-1.9113
4148,-1.7458,-1.675
4149,-2.2903,-1.8173
4150,-1.3355,-1.2888
4151,-1.685,-1.4402
4152,-1.5172,-1.7073
4153,-1.9552,-2.0612
4154,-1.6055,-1.5729
4155,-1.9912,-1.7775
4156,-0.8085,-0.6172
4157,-1.286,-0.6466
4158,-1.3821,-1.4249
4159,-1.221,-1.1334
4160,-1.8653,-1.5438
4161,-1.497,-1.3084
4162,-1.4357,-1.0383
4163,-1.6083,-1.1849
4164,-1.3241,-1.1662
4165,-1.8111,-2.0436
4166,-1.227,-1.0305
4167,-1.3714,-1.5046
4168,-1.9158,-2.0692
4169,-1.0288,-0.6474
4170,-2.2282,-2.3369
4171,-0.9784,-1.0588
4172,-1.6699,-2.0367
4173,-2.3901,-2.6283
4174,-0.96,-0.9903
4175,-1.066,-0.7706
4176,-1.1201,-1.1124
4177,-1.1633,-0.8766
4178,-1.9879,-2.0408
4179,-2.6237,-2.5004
4180,-1.7432,-1.6042
4181,-1.8491,-1.9219
4182,-1.8523,-2.1612
4183,-3.3104,-2.9485
4184,-1.3744,-1.3821
4185,-1.5496,-1.3375
4186,-2.3547,-2.154
4187,-1.878,-1.9347
4188,-0.234,0.0161
4189,-1.5609,-1.6153
4190,-2.1627,-1.9464
4191,-1.6246,-1.2638
4192,-0.8649,-0.9965
4193,-2.0092,-2.2818
4194,-1.6449,-1.7358
4195,-1.6312,-1.6787
4196,-2.1451,-1.5758
4197,-1.2699,-0.7385
4198,-1.3432,-1.1409
4199,-1.304,-1.628
4200,-1.7081,-1.9277
4201,-0.8329,-1.1767
4202,-2.2939,-2.4997
4203,-2.8075,-2.7527
4204,-1.4305,-1.8567
4205,-1.3517,-1.3431
4206,-2.1233,-2.1211
4207,-1.1381,-0.8274
4208,-1.8791,-1.6986
4209,-1.381,-1.2472
4210,-1.7356,-1.7376
4211,-1.6819,-1.9765
4212,-1.9636,-1.8835
4213,-1.5285,-1.4962
4214,-1.5566,-1.0866
4215,-0.4326,-0.272
4216,-2.0493,-2.3318
4217,-2.106,-1.7317
4218,-2.3138,-2.3396
4219,-3.0476,-3.0335
4220,-1.6432,-1.877
4221,-1.1106,-0.7894
4222,-1.6728,-1.651
4223,-1.6168,-1.31
4224,-1.814,-1.8816
4225,-2.2412,-2.1774
4226,-1.7368,-1.7526
4227,-0.8228,-0.8618
4228,-2.1267,-1.8516
4229,-1.7216,-1.7729
4230,-1.6335,-1.5089
4231,-2.0892,-2.0763
4232,-1.7846,-2.2041
4233,-1.2031,-1.0562
4234,-2.2275,-2.0033
4235,-1.9904,-1.5001
4236,-1.9014,-2.2259
4237,-0.8087,-0.7918
4238,-1.6855,-1.7718
4239,-1.3055,-1.0267
4240,-1.1938,-0.8212
4241,-2.8692,-2.6141
4242,-1.1793,-1.3434
4243,-1.8692,-1.9032
4244,-2.0337,-2.3102
4245,-2.0294,-1.9947
4246,-1.4527,-1.3592
4247,-1.3371,-1.5536
4248,-1.7181,-2.1627
4249,-2.1573,-1.698
4250,-2.2167,-2.5254
4251,-1.7488,-1.5041
4252,-1.268,-1.5038
4253,-1.6118,-1.2905
4254,-0.4886,-0.3126
4255,-2.1665,-2.2487
4256,-1.3393,-1.0736
4257,-2.8083,-2.4415
4258,-1.0742,-1.3557
4259,-1.2287,-1.5775
4260,-1.1625,-0.8894
4261,-2.5377,-2.3997
4262,-0.3867,-0.3191
4263,-0.6894,-0.6247
4264,-1.7951,-1.396
4265,-2.6764,-2.1582
4266,-1.0252,-0.9726
4267,-0.6176,-0.235
4268,-1.7374,-1.5477
4269,-2.1621,-2.4498
4270,-1.5434,-1.8055
4271,-2.1094,-2.0296
4272,-1.7233,-1.7922
4273,-1.6671,-1.4869
4274,-0.2036,-0.1836
4275,-2.0244,-1.7958
